timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1559778302492,5081,vídeo,200,OK,Usuarios esperados 1-44,text,true,,217410,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1146,0,565
1559778283031,24815,página,200,OK,Usuarios esperados 1-20,text,true,,453919,119,50,50,https://www.youtube.com/,1852,0,1321
1559778280111,27744,página,200,OK,Usuarios esperados 1-18,text,true,,425376,119,50,50,https://www.youtube.com/,4489,0,4235
1559778273093,34750,página,200,OK,Usuarios esperados 1-41,text,true,,414770,119,50,50,https://www.youtube.com/,984,0,635
1559778287031,20906,página,200,OK,Usuarios esperados 1-36,text,true,,387479,119,50,50,https://www.youtube.com/,2120,0,1603
1559778289123,19011,vídeo,200,OK,Usuarios esperados 1-17,text,true,,216317,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,902,0,464
1559778298255,10956,vídeo,200,OK,Usuarios esperados 1-7,text,true,,214111,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1483,0,385
1559778293342,15889,página,200,OK,Usuarios esperados 1-38,text,true,,446008,119,50,50,https://www.youtube.com/,661,0,321
1559778276127,33616,página,200,OK,Usuarios esperados 1-12,text,true,,393808,119,50,50,https://www.youtube.com/,2693,0,1342
1559778292482,17280,página,200,OK,Usuarios esperados 1-24,text,true,,417218,119,50,50,https://www.youtube.com/,1853,0,782
1559778289752,20476,página,200,OK,Usuarios esperados 1-4,text,true,,498660,119,50,50,https://www.youtube.com/,1618,0,841
1559778278302,31975,página,200,OK,Usuarios esperados 1-10,text,true,,405310,119,50,50,https://www.youtube.com/,5015,0,4736
1559778283302,26981,página,200,OK,Usuarios esperados 1-46,text,true,,433208,119,50,50,https://www.youtube.com/,1299,0,1069
1559778277720,32775,página,200,OK,Usuarios esperados 1-21,text,true,,418100,119,50,50,https://www.youtube.com/,5588,0,5304
1559778283302,27253,página,200,OK,Usuarios esperados 1-15,text,true,,466878,119,50,50,https://www.youtube.com/,1836,0,1298
1559778287322,23773,página,200,OK,Usuarios esperados 1-34,text,true,,445983,119,50,50,https://www.youtube.com/,1049,0,718
1559778281304,31131,página,200,OK,Usuarios esperados 1-42,text,true,,445603,119,50,50,https://www.youtube.com/,2774,0,2016
1559778289487,22986,página,200,OK,Usuarios esperados 1-11,text,true,,429557,119,50,50,https://www.youtube.com/,2153,0,1129
1559778294340,18638,página,200,OK,Usuarios esperados 1-32,text,true,,397853,119,50,50,https://www.youtube.com/,1329,0,993
1559778296217,16764,página,200,OK,Usuarios esperados 1-33,text,true,,401464,119,50,50,https://www.youtube.com/,6636,0,6010
1559778296212,16966,página,200,OK,Usuarios esperados 1-43,text,true,,469607,119,50,50,https://www.youtube.com/,1461,0,530
1559778275299,37978,página,200,OK,Usuarios esperados 1-50,text,true,,426423,119,50,50,https://www.youtube.com/,6249,0,5125
1559778290035,23471,página,200,OK,Usuarios esperados 1-14,text,true,,410555,119,50,50,https://www.youtube.com/,1615,0,1072
1559778284367,29149,página,200,OK,Usuarios esperados 1-13,text,true,,441494,119,50,50,https://www.youtube.com/,3395,0,2680
1559778289478,24029,página,200,OK,Usuarios esperados 1-2,text,true,,464975,119,50,50,https://www.youtube.com/,2730,0,1328
1559778294004,19761,página,200,OK,Usuarios esperados 1-29,text,true,,482481,119,50,50,https://www.youtube.com/,1404,0,1031
1559778303643,10923,vídeo,200,OK,Usuarios esperados 1-37,text,true,,214138,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2834,0,1715
1559778284383,30189,página,200,OK,Usuarios esperados 1-31,text,true,,422054,119,50,50,https://www.youtube.com/,3450,0,2629
1559778292228,22370,página,200,OK,Usuarios esperados 1-26,text,true,,474398,119,50,50,https://www.youtube.com/,1109,0,518
1559778287134,27710,página,200,OK,Usuarios esperados 1-22,text,true,,425828,119,50,50,https://www.youtube.com/,1237,0,906
1559778285940,29763,página,200,OK,Usuarios esperados 1-47,text,true,,426167,119,50,50,https://www.youtube.com/,2430,0,1109
1559778291929,24317,página,200,OK,Usuarios esperados 1-6,text,true,,482333,119,50,50,https://www.youtube.com/,3275,0,2941
1559778300070,17256,página,200,OK,Usuarios esperados 1-40,text,true,,445892,119,50,50,https://www.youtube.com/,2256,0,1782
1559778283037,35345,página,200,OK,Usuarios esperados 1-16,text,true,,439009,119,50,50,https://www.youtube.com/,1529,0,1314
1559778284090,34549,página,200,OK,Usuarios esperados 1-49,text,true,,358379,119,50,50,https://www.youtube.com/,4283,0,3950
1559778309233,9702,vídeo,200,OK,Usuarios esperados 1-38,text,true,,218552,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4776,0,4277
1559778307937,11319,vídeo,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host closed connection during handshake,Usuarios esperados 1-36,text,false,,2639,0,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,0,0,11318
1559778307855,11662,vídeo,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host closed connection during handshake,Usuarios esperados 1-18,text,false,,2639,0,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,0,0,11662
1559778278559,41217,página,200,OK,Usuarios esperados 1-39,text,true,,461910,119,50,50,https://www.youtube.com/,4202,0,1718
1559778310284,10071,vídeo,200,OK,Usuarios esperados 1-46,text,true,,217223,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3746,0,2689
1559778311095,10913,vídeo,200,OK,Usuarios esperados 1-34,text,true,,215537,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,6227,0,4307
1559778309759,12738,vídeo,200,OK,Usuarios esperados 1-12,text,true,,217347,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4304,0,2680
1559778312980,10098,vídeo,200,OK,Usuarios esperados 1-32,text,true,,213733,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4342,0,3790
1559778276402,46710,página,200,OK,Usuarios esperados 1-27,text,true,,398574,119,50,50,https://www.youtube.com/,4023,0,2187
1559778313516,9824,vídeo,200,OK,Usuarios esperados 1-13,text,true,,216021,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3805,0,1881
1559778312437,11226,vídeo,200,OK,Usuarios esperados 1-42,text,true,,214875,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2407,0,1925
1559778310279,13393,vídeo,200,OK,Usuarios esperados 1-10,text,true,,214903,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3746,0,2159
1559778312982,10959,vídeo,200,OK,Usuarios esperados 1-33,text,true,,213386,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4083,0,2484
1559778314572,9686,vídeo,200,OK,Usuarios esperados 1-31,text,true,,215802,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3276,0,2750
1559778305102,19365,vídeo,200,OK,Usuarios esperados 1-23,text,true,,217113,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3231,0,2758
1559778300609,23875,página,200,OK,Usuarios esperados 1-8,text,true,,437655,119,50,50,https://www.youtube.com/,1811,0,1354
1559778313292,11205,vídeo,200,OK,Usuarios esperados 1-50,text,true,,214946,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2391,0,1862
1559778313767,10980,vídeo,200,OK,Usuarios esperados 1-29,text,true,,216334,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,6578,0,6144
1559778310555,14197,vídeo,200,OK,Usuarios esperados 1-15,text,true,,218729,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,6312,0,4843
1559778316248,8772,vídeo,200,OK,Usuarios esperados 1-6,text,true,,215947,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1606,0,1217
1559778300603,24418,página,200,OK,Usuarios esperados 1-45,text,true,,433187,119,50,50,https://www.youtube.com/,1817,0,1359
1559778309763,15819,vídeo,200,OK,Usuarios esperados 1-24,text,true,,214905,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,7009,0,6206
1559778310510,15073,vídeo,200,OK,Usuarios esperados 1-21,text,true,,214838,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4932,0,4644
1559778312474,13385,vídeo,200,OK,Usuarios esperados 1-11,text,true,,217562,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4029,0,3225
1559778306484,19383,vídeo,200,OK,Usuarios esperados 1-30,text,true,,218800,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2996,0,2208
1559778305356,21095,vídeo,200,OK,Usuarios esperados 1-3,text,true,,215051,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2781,0,2474
1559778319781,6676,vídeo,200,OK,Usuarios esperados 1-39,text,true,,217229,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2178,0,1934
1559778318383,8087,vídeo,200,OK,Usuarios esperados 1-16,text,true,,214295,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4409,0,3852
1559778314608,12165,vídeo,200,OK,Usuarios esperados 1-26,text,true,,214674,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3221,0,2715
1559778310230,16759,vídeo,200,OK,Usuarios esperados 1-4,text,true,,215211,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3779,0,3277
1559778314845,12401,vídeo,200,OK,Usuarios esperados 1-22,text,true,,218103,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2211,0,1658
1559778314568,12692,página,200,OK,Usuarios esperados 1-37,text,true,,422199,119,50,50,https://www.youtube.com/,4960,0,2756
1559778317326,10191,vídeo,200,OK,Usuarios esperados 1-40,text,true,,214436,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2193,0,1065
1559778313518,14268,vídeo,200,OK,Usuarios esperados 1-2,text,true,,214426,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3227,0,1880
1559778306260,21528,vídeo,200,OK,Usuarios esperados 1-48,text,true,,215349,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3220,0,2431
1559778313508,14285,vídeo,200,OK,Usuarios esperados 1-14,text,true,,213718,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3116,0,1889
1559778319258,8823,página,200,OK,Usuarios esperados 1-36,text,true,,473873,119,50,50,https://www.youtube.com/,1926,0,1249
1559778313180,15771,vídeo,200,OK,Usuarios esperados 1-43,text,true,,218012,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2516,0,2158
1559778301884,27852,página,200,OK,Usuarios esperados 1-25,text,true,,375093,119,50,50,https://www.youtube.com/,2211,0,1758
1559778315704,14034,vídeo,200,OK,Usuarios esperados 1-47,text,true,,218225,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,9863,0,9069
1559778318664,11096,vídeo,200,OK,Usuarios esperados 1-49,text,true,,213881,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,6644,0,6097
1559778319519,10244,página,200,OK,Usuarios esperados 1-18,text,true,,399945,119,50,50,https://www.youtube.com/,2440,0,2193
1559778324485,6663,vídeo,200,OK,Usuarios esperados 1-8,text,true,,218040,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1079,0,538
1559778323128,8035,vídeo,200,OK,Usuarios esperados 1-27,text,true,,217318,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2436,0,1636
1559778307857,23823,vídeo,200,OK,Usuarios esperados 1-41,text,true,,217114,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,7826,0,6097
1559778307847,25437,vídeo,200,OK,Usuarios esperados 1-20,text,true,,218436,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,6451,0,5857
1559778324753,8558,página,200,OK,Usuarios esperados 1-15,text,true,,453346,119,50,50,https://www.youtube.com/,1118,0,680
1559778303111,32426,página,200,OK,Usuarios esperados 1-5,text,true,,445741,119,50,50,https://www.youtube.com/,1708,0,1445
1559778304210,31346,página,200,OK,Usuarios esperados 1-28,text,true,,410381,119,50,50,https://www.youtube.com/,3315,0,2006
1559778303113,32447,página,200,OK,Usuarios esperados 1-1,text,true,,501524,119,50,50,https://www.youtube.com/,1707,0,1445
1559778309212,26886,página,200,OK,Usuarios esperados 1-7,text,true,,469832,119,50,50,https://www.youtube.com/,4851,0,3622
1559778305099,31542,página,200,OK,Usuarios esperados 1-35,text,true,,382886,119,50,50,https://www.youtube.com/,3037,0,2731
1559778325021,12164,vídeo,200,OK,Usuarios esperados 1-45,text,true,,215113,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2230,0,545
1559778327261,10482,vídeo,200,OK,Usuarios esperados 1-37,text,true,,214935,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1443,0,1130
1559778333319,4431,vídeo,200,OK,Usuarios esperados 1-15,text,true,,218486,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1405,0,867
1559778331682,6974,página,200,OK,Usuarios esperados 1-41,text,true,,433598,119,50,50,https://www.youtube.com/,1538,0,1112
1559778328081,10908,vídeo,200,OK,Usuarios esperados 1-36,text,true,,214776,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1138,0,620
1559778306746,32770,vídeo,200,OK,Usuarios esperados 1-9,text,true,,214630,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1587,0,1117
1559778329736,10332,vídeo,200,OK,Usuarios esperados 1-25,text,true,,217032,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,900,0,708
1559778322498,18815,página,200,OK,Usuarios esperados 1-12,text,true,,533667,119,50,50,https://www.youtube.com/,1984,0,851
1559778320356,22073,página,200,OK,Usuarios esperados 1-46,text,true,,394550,119,50,50,https://www.youtube.com/,4935,0,4407
1559778325583,17422,página,200,OK,Usuarios esperados 1-24,text,true,,413378,119,50,50,https://www.youtube.com/,3526,0,3118
1559778323352,19653,página,200,OK,Usuarios esperados 1-13,text,true,,371098,119,50,50,https://www.youtube.com/,5341,0,4434
1559778326458,16564,página,200,OK,Usuarios esperados 1-39,text,true,,450339,119,50,50,https://www.youtube.com/,1571,0,1238
1559778307204,36053,vídeo,200,OK,Usuarios esperados 1-19,text,true,,213866,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2864,0,1238
1559778335557,8814,vídeo,200,OK,Usuarios esperados 1-28,text,true,,217688,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4493,0,3954
1559778329764,14977,vídeo,200,OK,Usuarios esperados 1-18,text,true,,214330,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,870,0,678
1559778322009,22970,página,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host closed connection during handshake,Usuarios esperados 1-34,text,false,,2639,0,50,50,https://www.youtube.com/,0,0,22969
1559778323942,21081,página,200,OK,Usuarios esperados 1-33,text,true,,456861,119,50,50,https://www.youtube.com/,1586,0,1075
1559778324469,20559,página,200,OK,Usuarios esperados 1-23,text,true,,425332,119,50,50,https://www.youtube.com/,1107,0,837
1559778326989,18305,página,200,OK,Usuarios esperados 1-4,text,true,,461711,119,50,50,https://www.youtube.com/,2433,0,1834
1559778336642,8667,vídeo,200,OK,Usuarios esperados 1-35,text,true,,216809,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,5081,0,4668
1559778325584,19727,página,200,OK,Usuarios esperados 1-21,text,true,,382356,119,50,50,https://www.youtube.com/,2814,0,2234
1559778327787,17533,página,200,OK,Usuarios esperados 1-2,text,true,,441800,119,50,50,https://www.youtube.com/,1432,0,921
1559778326783,18803,página,200,OK,Usuarios esperados 1-26,text,true,,350579,119,50,50,https://www.youtube.com/,1926,0,1604
1559778336098,10315,vídeo,200,OK,Usuarios esperados 1-7,text,true,,216701,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2266,0,1370
1559778335560,10866,vídeo,200,OK,Usuarios esperados 1-1,text,true,,217344,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,5371,0,4769
1559778337744,11227,página,200,OK,Usuarios esperados 1-37,text,true,,422651,119,50,50,https://www.youtube.com/,4083,0,3326
1559778324498,24762,página,200,OK,Usuarios esperados 1-50,text,true,,386305,119,50,50,https://www.youtube.com/,1962,0,1071
1559778335537,13737,vídeo,200,OK,Usuarios esperados 1-5,text,true,,217125,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4662,0,3726
1559778341315,7966,vídeo,200,OK,Usuarios esperados 1-12,text,true,,215058,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2493,0,1956
1559778343006,6281,vídeo,200,OK,Usuarios esperados 1-13,text,true,,214857,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1654,0,1357
1559778318937,30647,página,200,OK,Usuarios esperados 1-38,text,true,,434204,119,50,50,https://www.youtube.com/,2766,0,1699
1559778331164,18421,página,200,OK,Usuarios esperados 1-27,text,true,,401984,119,50,50,https://www.youtube.com/,2043,0,1305
1559778338657,11447,vídeo,200,OK,Usuarios esperados 1-41,text,true,,215112,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4620,0,4357
1559778328953,21431,página,200,OK,Usuarios esperados 1-43,text,true,,441569,119,50,50,https://www.youtube.com/,5308,0,4646
1559778327794,22866,página,200,OK,Usuarios esperados 1-14,text,true,,403400,119,50,50,https://www.youtube.com/,1162,0,766
1559778326471,24445,página,200,OK,Usuarios esperados 1-16,text,true,,346450,119,50,50,https://www.youtube.com/,1349,0,1052
1559778343005,7928,vídeo,200,OK,Usuarios esperados 1-24,text,true,,214567,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2032,0,1358
1559778345581,5648,vídeo,200,OK,Usuarios esperados 1-26,text,true,,215203,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,861,0,554
1559778342430,9863,vídeo,200,OK,Usuarios esperados 1-46,text,true,,213907,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,5564,0,5024
1559778308135,44429,página,200,OK,Usuarios esperados 1-17,text,true,,477780,119,50,50,https://www.youtube.com/,4217,0,2200
1559778323079,29742,página,200,OK,Usuarios esperados 1-32,text,true,,417476,119,50,50,https://www.youtube.com/,6138,0,5623
1559778345017,8078,vídeo,200,OK,Usuarios esperados 1-33,text,true,,214706,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1649,0,1124
1559778343023,10083,vídeo,200,OK,Usuarios esperados 1-39,text,true,,217039,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1290,0,1153
1559778325860,27392,página,200,OK,Usuarios esperados 1-11,text,true,,414292,119,50,50,https://www.youtube.com/,4477,0,3984
1559778327517,26185,página,200,OK,Usuarios esperados 1-40,text,true,,425447,119,50,50,https://www.youtube.com/,1189,0,878
1559778344973,8980,vídeo,200,OK,Usuarios esperados 1-34,text,true,,214788,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1693,0,1161
1559778345289,8669,vídeo,200,OK,Usuarios esperados 1-4,text,true,,216917,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4043,0,3667
1559778337185,16938,página,200,OK,Usuarios esperados 1-45,text,true,,370598,119,50,50,https://www.youtube.com/,2672,0,1811
1559778307573,46643,página,200,OK,Usuarios esperados 1-44,text,true,,441131,119,50,50,https://www.youtube.com/,3176,0,2446
1559778325021,29499,página,200,OK,Usuarios esperados 1-6,text,true,,426862,119,50,50,https://www.youtube.com/,2496,0,2068
1559778324259,30398,página,200,OK,Usuarios esperados 1-31,text,true,,417702,119,50,50,https://www.youtube.com/,1316,0,1042
1559778350384,4399,vídeo,200,OK,Usuarios esperados 1-43,text,true,,217887,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,857,0,546
1559778349585,5728,vídeo,200,OK,Usuarios esperados 1-38,text,true,,215073,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2681,0,1964
1559778323664,32743,página,200,OK,Usuarios esperados 1-42,text,true,,423733,119,50,50,https://www.youtube.com/,1359,0,1014
1559778327790,29182,página,200,OK,Usuarios esperados 1-48,text,true,,469485,119,50,50,https://www.youtube.com/,2230,0,1699
1559778343259,14028,página,200,OK,Usuarios esperados 1-19,text,true,,446260,119,50,50,https://www.youtube.com/,1776,0,1487
1559778323673,33625,página,200,OK,Usuarios esperados 1-10,text,true,,473303,119,50,50,https://www.youtube.com/,1634,0,1091
1559778350660,7545,vídeo,200,OK,Usuarios esperados 1-14,text,true,,217271,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,890,0,414
1559778352565,5868,vídeo,200,OK,Usuarios esperados 1-17,text,true,,214687,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,726,0,472
1559778348972,10022,vídeo,200,OK,Usuarios esperados 1-37,text,true,,217284,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1622,0,1476
1559778325870,33133,página,200,OK,Usuarios esperados 1-30,text,true,,442203,119,50,50,https://www.youtube.com/,4606,0,4168
1559778329761,29243,página,200,OK,Usuarios esperados 1-49,text,true,,416270,119,50,50,https://www.youtube.com/,2437,0,1921
1559778344367,14917,página,200,OK,Usuarios esperados 1-28,text,true,,417972,119,50,50,https://www.youtube.com/,1766,0,933
1559778346422,12873,página,200,OK,Usuarios esperados 1-1,text,true,,380568,119,50,50,https://www.youtube.com/,6561,0,6399
1559778354658,4937,vídeo,200,OK,Usuarios esperados 1-31,text,true,,213978,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,658,0,349
1559778326454,33145,página,200,OK,Usuarios esperados 1-3,text,true,,449318,119,50,50,https://www.youtube.com/,1624,0,1242
1559778353252,6872,vídeo,200,OK,Usuarios esperados 1-11,text,true,,214727,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,842,0,446
1559778354521,6145,vídeo,200,OK,Usuarios esperados 1-6,text,true,,214480,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1088,0,643
1559778345305,15357,página,200,OK,Usuarios esperados 1-35,text,true,,434038,119,50,50,https://www.youtube.com/,2684,0,1884
1559778354217,6451,vídeo,200,OK,Usuarios esperados 1-44,text,true,,215933,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2488,0,1911
1559778346409,14255,página,200,OK,Usuarios esperados 1-7,text,true,,413951,119,50,50,https://www.youtube.com/,6591,0,6413
1559778345305,15372,vídeo,200,OK,Usuarios esperados 1-21,text,true,,217336,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1114,0,726
1559778345023,15655,vídeo,200,OK,Usuarios esperados 1-23,text,true,,214141,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1041,0,818
1559778349282,11421,página,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host closed connection during handshake,Usuarios esperados 1-12,text,false,,2639,0,50,50,https://www.youtube.com/,0,0,11421
1559778355314,5632,página,200,OK,Usuarios esperados 1-38,text,true,,405959,119,50,50,https://www.youtube.com/,1395,0,1089
1559778349586,12944,vídeo,200,OK,Usuarios esperados 1-27,text,true,,214728,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1077,0,801
1559778339517,23277,página,200,OK,Usuarios esperados 1-9,text,true,,382419,119,50,50,https://www.youtube.com/,4290,0,3743
1559778350105,12697,página,200,OK,Usuarios esperados 1-41,text,true,,501263,119,50,50,https://www.youtube.com/,2463,0,2166
1559778349261,13797,vídeo,200,OK,Usuarios esperados 1-50,text,true,,216520,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1194,0,1050
1559778350916,12149,vídeo,200,OK,Usuarios esperados 1-16,text,true,,217652,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2070,0,1905
1559778353703,9382,vídeo,200,OK,Usuarios esperados 1-40,text,true,,218079,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1351,0,809
1559778357288,6048,vídeo,200,OK,Usuarios esperados 1-19,text,true,,215549,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1807,0,1427
1559778340069,23485,página,200,OK,Usuarios esperados 1-25,text,true,,429341,119,50,50,https://www.youtube.com/,4681,0,4188
1559778345314,18822,vídeo,200,OK,Usuarios esperados 1-2,text,true,,214483,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2409,0,814
1559778354124,10020,vídeo,200,OK,Usuarios esperados 1-45,text,true,,213721,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,518,0,266
1559778353107,11058,página,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host closed connection during handshake,Usuarios esperados 1-39,text,false,,2639,0,50,50,https://www.youtube.com/,0,0,11058
1559778359005,5263,vídeo,200,OK,Usuarios esperados 1-49,text,true,,214346,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,846,0,524
1559778338990,25718,página,200,OK,Usuarios esperados 1-36,text,true,,401555,119,50,50,https://www.youtube.com/,2326,0,1940
1559778356973,8271,vídeo,200,OK,Usuarios esperados 1-48,text,true,,215288,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3993,0,3697
1559778344737,20776,página,200,OK,Usuarios esperados 1-18,text,true,,418095,119,50,50,https://www.youtube.com/,1364,0,1106
1559778331149,34657,página,200,OK,Usuarios esperados 1-8,text,true,,410208,119,50,50,https://www.youtube.com/,2127,0,1391
1559778352822,13263,vídeo,200,OK,Usuarios esperados 1-32,text,true,,214956,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,877,0,586
1559778353965,12136,página,200,OK,Usuarios esperados 1-4,text,true,,485314,119,50,50,https://www.youtube.com/,6703,0,6151
1559778360668,5670,vídeo,200,OK,Usuarios esperados 1-35,text,true,,217282,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1333,0,816
1559778329739,36600,página,200,OK,Usuarios esperados 1-47,text,true,,445577,119,50,50,https://www.youtube.com/,3543,0,2191
1559778359291,7057,vídeo,200,OK,Usuarios esperados 1-28,text,true,,213801,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1642,0,1153
1559778354784,11579,página,200,OK,Usuarios esperados 1-43,text,true,,429597,119,50,50,https://www.youtube.com/,1087,0,831
1559778359600,6764,vídeo,200,OK,Usuarios esperados 1-3,text,true,,215598,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1072,0,527
1559778353960,12664,página,200,OK,Usuarios esperados 1-34,text,true,,374196,119,50,50,https://www.youtube.com/,5895,0,5620
1559778359003,8280,vídeo,200,OK,Usuarios esperados 1-30,text,true,,215378,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1121,0,582
1559778337751,30603,página,200,OK,Usuarios esperados 1-15,text,true,,458251,119,50,50,https://www.youtube.com/,7563,0,7321
1559778353102,15272,página,200,OK,Usuarios esperados 1-33,text,true,,497962,119,50,50,https://www.youtube.com/,5628,0,5288
1559778350934,17450,página,200,OK,Usuarios esperados 1-24,text,true,,368910,119,50,50,https://www.youtube.com/,7777,0,6042
1559778327247,42043,página,200,OK,Usuarios esperados 1-22,text,true,,473363,119,50,50,https://www.youtube.com/,1709,0,1262
1559778356408,13353,vídeo,200,OK,Usuarios esperados 1-42,text,true,,216252,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,802,0,558
1559778359302,10628,vídeo,200,OK,Usuarios esperados 1-1,text,true,,209120,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,767,0,284
